YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15016,N916FJ,O,N,79,Bombardier,6381,CRJ-900-PSGR,22500,3/16/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15017,N917FJ,O,N,79,Bombardier,6381,CRJ-900-PSGR,22500,3/23/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15018,N918FJ,O,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,4/8/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15019,N919FJ,O,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,4/13/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15020,N920FJ,O,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,4/16/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15021,N921FJ,O,N,79,Bombardier,6381,CRJ-900-PSGR,22500,6/10/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15022,N922FJ,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,6/4/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15023,N923FJ,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,6/20/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15024,N924FJ,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,7/21/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15025,N925FJ,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,7/20/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2004,Mesa Airlines Inc.,15026,N926LR,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,11/3/2004 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15027,N927LR,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,1/28/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15028,N928LR,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,1/31/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15029,N929LR,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,2/22/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15030,N930LR,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,3/9/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15031,N931LR,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,3/30/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15032,N932LR,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,4/6/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15033,N933LR,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,4/19/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15034,N934FJ,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,4/26/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15035,N935LR,b,N,79,Bombardier,6381,CRJ-900-PSGR,22500,4/29/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15038,N938LR,b,Y,79,Bombardier,6381,CRJ-900-PSGR,22500,6/9/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15039,N939LR,O,N,79,Bombardier,6381,CRJ-900-PSGR,22500,7/28/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15042,N942LR,O,N,79,Bombardier,6381,CRJ-900-PSGR,22500,7/29/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2005,Mesa Airlines Inc.,15056,N956LR,O,N,79,Bombardier,6381,CRJ-900-PSGR,22500,10/25/2005 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15064,N243LR,b,N,76,Bombardier,6381,CRJ-900-PSGR,22500,4/17/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15066,N241LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15068,N943LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15075,N944LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15076,N242LR,O,N,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15077,N945LR,O,N,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2006,Mesa Airlines Inc.,15104,N946LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2007,Mesa Airlines Inc.,15116,N947LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2007,Mesa Airlines Inc.,15118,N948LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2007,Mesa Airlines Inc.,15119,N950LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2007,Mesa Airlines Inc.,15123,N951LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,4/14/2014 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2007,Mesa Airlines Inc.,15124,N326MS,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/4/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2007,Mesa Airlines Inc.,15126,N329MS,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/4/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2009,Mesa Airlines Inc.,15233,N244LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/8/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2009,Mesa Airlines Inc.,15234,N245LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/8/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2009,Mesa Airlines Inc.,15239,N246LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/8/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2011,Mesa Airlines Inc.,15273,N247LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/8/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2011,Mesa Airlines Inc.,15274,N248LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/8/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2011,Mesa Airlines Inc.,15275,N249LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,3/8/2013 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15373,N952LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,7/19/2015 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15374,N953LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,7/25/2015 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15375,N954LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,9/20/2015 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15376,N955LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,8/30/2015 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15377,N957LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,9/8/2015 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15378,N958LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,9/9/2015 0:00,20378,YV
2022,YV,Mesa Airlines Inc.,2015,Mesa Airlines Inc.,15379,N959LR,O,Y,76,Bombardier,6381,CRJ-900-PSGR,22500,10/6/2015 0:00,20378,YV
2022,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1999,"Scott Aviation, LLC  d/b/a  Silver Air",9029,N829RA,O,Y,16,Bombardier,6581,GlobalExpress,1723,10/2/2018 0:00,21974,3EQ
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0002,N902FE,O,Y,0,Cessna,4162,C-208B,3500,10/31/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0003,N903FE,O,Y,0,Cessna,4162,C-208B,3500,11/18/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0004,N904FE,O,Y,0,Cessna,4162,C-208B,3500,11/25/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0005,N905FE,O,Y,0,Cessna,4162,C-208B,3500,12/3/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0006,N906FE,O,Y,0,Cessna,4162,C-208B,3500,12/9/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0007,N907FE,O,Y,0,Cessna,4162,C-208B,3500,12/19/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0008,N908FE,O,Y,0,Cessna,4162,C-208B,3500,12/19/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0009,N909FE,O,Y,0,Cessna,4162,C-208B,3500,12/23/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0010,N910FE,O,Y,0,Cessna,4162,C-208B,3500,12/23/1986 0:00,20107,FX
2022,FX,Federal Express Corporation,1986,Federal Express Corporation,208B0012,N912FE,O,Y,0,Cessna,4162,C-208B,3500,1/23/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0011,N911FE,O,Y,0,Cessna,4162,C-208B,3500,1/15/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0014,N914FE,O,Y,0,Cessna,4162,C-208B,3500,2/20/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0015,N895FE,O,Y,0,Cessna,4162,C-208B,3500,3/5/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0016,N916FE,O,Y,0,Cessna,4162,C-208B,3500,3/5/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0017,CFEXH,O,Y,0,Cessna,4162,C-208B,3500,3/18/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0018,N918FE,O,Y,0,Cessna,4162,C-208B,3500,3/25/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0019,N919FE,O,Y,0,Cessna,4162,C-208B,3500,3/31/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0020,N920FE,O,Y,0,Cessna,4162,C-208B,3500,4/13/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0021,N921FE,O,Y,0,Cessna,4162,C-208B,3500,4/20/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0022,N922FE,O,Y,0,Cessna,4162,C-208B,3500,4/29/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0023,N923FE,O,Y,0,Cessna,4162,C-208B,3500,5/6/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0025,N925FE,O,Y,0,Cessna,4162,C-208B,3500,5/18/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0026,N926FE,O,Y,0,Cessna,4162,C-208B,3500,5/21/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0027,N927FE,O,Y,0,Cessna,4162,C-208B,3500,5/27/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0028,N928FE,O,Y,0,Cessna,4162,C-208B,3500,6/15/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0029,N929FE,O,Y,0,Cessna,4162,C-208B,3500,6/17/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0030,N930FE,O,Y,0,Cessna,4162,C-208B,3500,6/19/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0031,N931FE,O,Y,0,Cessna,4162,C-208B,3500,6/25/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0033,N933FE,O,Y,0,Cessna,4162,C-208B,3500,7/15/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0034,N934FE,O,Y,0,Cessna,4162,C-208B,3500,7/30/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0035,N935FE,O,Y,0,Cessna,4162,C-208B,3500,7/30/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0036,N936FE,O,Y,0,Cessna,4162,C-208B,3500,8/12/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0037,N937FE,O,Y,0,Cessna,4162,C-208B,3500,8/12/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0038,CFEXN,O,Y,0,Cessna,4162,C-208B,3500,8/19/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0039,N804FE,O,Y,0,Cessna,4162,C-208B,3500,9/9/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0040,N940FE,O,Y,0,Cessna,4162,C-208B,3500,9/9/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0041,N807FE,O,Y,0,Cessna,4162,C-208B,3500,9/22/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0042,N797FE,O,Y,0,Cessna,4162,C-208B,3500,9/24/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0043,N943FE,O,Y,0,Cessna,4162,C-208B,3500,9/24/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0048,N946FE,O,Y,0,Cessna,4162,C-208B,3500,10/22/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0050,N947FE,O,Y,0,Cessna,4162,C-208B,3500,10/22/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0054,N900FE,O,Y,0,Cessna,4162,C-208B,3500,11/12/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0056,N950FE,O,Y,0,Cessna,4162,C-208B,3500,11/24/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0060,N952FE,O,Y,0,Cessna,4162,C-208B,3500,12/9/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0062,N953FE,O,Y,0,Cessna,4162,C-208B,3500,12/9/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0064,N954FE,O,Y,0,Cessna,4162,C-208B,3500,12/22/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0066,N955FE,O,Y,0,Cessna,4162,C-208B,3500,12/22/1987 0:00,20107,FX
2022,FX,Federal Express Corporation,1987,Federal Express Corporation,208B0068,N956FE,O,Y,0,Cessna,4162,C-208B,3500,1/20/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0070,N957FE,O,Y,0,Cessna,4162,C-208B,3500,1/20/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0071,N958FE,O,Y,0,Cessna,4162,C-208B,3500,2/2/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0073,N959FE,O,Y,0,Cessna,4162,C-208B,3500,2/2/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0075,N960FE,O,Y,0,Cessna,4162,C-208B,3500,3/15/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0077,N961FE,O,Y,0,Cessna,4162,C-208B,3500,3/15/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0078,N962FE,O,Y,0,Cessna,4162,C-208B,3500,3/29/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0080,N963FE,O,Y,0,Cessna,4162,C-208B,3500,3/29/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0083,N964FE,O,Y,0,Cessna,4162,C-208B,3500,4/14/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0084,N965FE,O,Y,0,Cessna,4162,C-208B,3500,4/14/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0086,N966FE,O,Y,0,Cessna,4162,C-208B,3500,4/27/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0088,N967FE,O,Y,0,Cessna,4162,C-208B,3500,4/27/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0090,N968FE,O,Y,0,Cessna,4162,C-208B,3500,5/17/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0092,N969FE,O,Y,0,Cessna,4162,C-208B,3500,5/17/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0093,N970FE,O,Y,0,Cessna,4162,C-208B,3500,5/26/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0094,N971FE,O,Y,0,Cessna,4162,C-208B,3500,5/26/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0096,N972FE,O,Y,0,Cessna,4162,C-208B,3500,6/16/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0098,N973FE,O,Y,0,Cessna,4162,C-208B,3500,6/16/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0103,N976FE,O,Y,0,Cessna,4162,C-208B,3500,7/19/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0104,N977FE,O,Y,0,Cessna,4162,C-208B,3500,7/19/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0108,N980FE,O,Y,0,Cessna,4162,C-208B,3500,8/16/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0110,N981FE,O,Y,0,Cessna,4162,C-208B,3500,8/16/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0111,N820FE,O,Y,0,Cessna,4162,C-208B,3500,8/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0113,N983FE,O,Y,0,Cessna,4162,C-208B,3500,8/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0115,N984FE,O,Y,0,Cessna,4162,C-208B,3500,9/13/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0117,N985FE,O,Y,0,Cessna,4162,C-208B,3500,9/13/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0122,N828FE,O,Y,0,Cessna,4162,C-208B,3500,10/11/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0124,N989FE,O,Y,0,Cessna,4162,C-208B,3500,10/11/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0125,N990FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0127,N991FE,O,Y,0,Cessna,4162,C-208B,3500,11/22/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0128,N992FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0130,N993FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0132,N994FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0133,N995FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0135,N996FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0139,N998FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,208B0144,N841FE,O,Y,0,Cessna,4162,C-208B,3500,1/17/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0147,N843FE,O,Y,0,Cessna,4162,C-208B,3500,1/26/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0149,N844FE,O,Y,0,Cessna,4162,C-208B,3500,2/16/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0152,N845FE,O,Y,0,Cessna,4162,C-208B,3500,2/16/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0154,N846FE,O,Y,0,Cessna,4162,C-208B,3500,2/23/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0156,N847FE,O,Y,0,Cessna,4162,C-208B,3500,3/15/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0158,N848FE,O,Y,0,Cessna,4162,C-208B,3500,3/15/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0162,N849FE,O,Y,0,Cessna,4162,C-208B,3500,3/30/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0164,N850FE,O,Y,0,Cessna,4162,C-208B,3500,4/20/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0166,N851FE,O,Y,0,Cessna,4162,C-208B,3500,4/20/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0170,N853FE,O,Y,0,Cessna,4162,C-208B,3500,5/17/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0174,N798FE,O,Y,0,Cessna,4162,C-208B,3500,5/24/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0176,N856FE,O,Y,0,Cessna,4162,C-208B,3500,6/13/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0177,N857FE,O,Y,0,Cessna,4162,C-208B,3500,6/13/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0178,N858FE,O,Y,0,Cessna,4162,C-208B,3500,6/29/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0180,N939FE,O,Y,0,Cessna,4162,C-208B,3500,6/29/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0181,N859FE,O,Y,0,Cessna,4162,C-208B,3500,7/27/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0183,N861FE,O,Y,0,Cessna,4162,C-208B,3500,8/10/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0184,N862FE,O,Y,0,Cessna,4162,C-208B,3500,8/10/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0185,N885FE,O,Y,0,Cessna,4162,C-208B,3500,8/15/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0186,N863FE,O,Y,0,Cessna,4162,C-208B,3500,8/24/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0187,N864FE,O,Y,0,Cessna,4162,C-208B,3500,8/24/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0188,N865FE,O,Y,0,Cessna,4162,C-208B,3500,9/7/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0189,N866FE,O,Y,0,Cessna,4162,C-208B,3500,9/7/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0190,N886FE,O,Y,0,Cessna,4162,C-208B,3500,9/21/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0191,N867FE,O,Y,0,Cessna,4162,C-208B,3500,9/21/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0194,N986FE,O,Y,0,Cessna,4162,C-208B,3500,10/26/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0195,N869FE,O,Y,0,Cessna,4162,C-208B,3500,10/26/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0196,N870FE,O,Y,0,Cessna,4162,C-208B,3500,11/14/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0197,N997FE,O,Y,0,Cessna,4162,C-208B,3500,10/25/1988 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0198,N871FE,O,Y,0,Cessna,4162,C-208B,3500,11/21/1989 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,208B0200,N872FE,O,Y,0,Cessna,4162,C-208B,3500,12/14/1989 0:00,20107,FX
